"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
4671,8768,9038,5989,3841,842,8835,8885,6010,4154,1062,1
4672,11145,9097,6070,4122,1096,8858,9125,6030,4005,739,1
4673,10918,8785,6008,3967,1091,11293,8897,6001,3840,1189,0
4674,9970,8983,6142,4161,887,10141,8784,5912,3881,779,1
4675,10313,8692,5980,4180,1342,8654,9045,5860,4188,1038,1
4676,10890,9270,6131,4213,1023,10040,9099,6122,4180,1005,1
4677,10682,8991,6056,4000,795,10195,8794,5956,3986,721,1
4678,10919,8970,5679,4230,583,9725,8861,6135,3928,1144,1
4679,8901,9183,6084,4026,1032,10524,9005,6051,4186,797,0
4680,8932,9137,5962,4032,783,9107,9031,6132,4006,901,0
4681,9740,9075,5826,3762,752,9980,8726,6070,4061,1096,1
4682,9262,8829,5848,3779,1104,9543,9110,5911,4331,1650,0
4683,10743,8941,5856,4183,919,10548,8947,5970,3859,826,1
4684,10564,8947,5880,4081,1228,9309,8944,5990,4173,1302,1
4685,9953,8936,6089,3809,716,10508,8895,6002,3786,1239,1
4686,9407,9256,6088,4207,878,11596,9305,6079,3864,863,0
4687,8663,8991,5868,3953,1316,10079,9180,5999,3941,946,0
4688,9510,9144,5998,3739,903,9286,8900,6087,3941,811,1
4689,8814,8953,6003,3788,688,10566,9126,6053,4141,1122,0
4690,9430,9158,6054,3819,1020,9675,8837,5932,3962,1181,0
4691,9778,9050,6259,4231,967,9341,9131,5855,3865,988,1
4692,9994,9174,5942,4106,521,9414,9278,6098,4110,1184,1
4693,10405,9298,5939,4275,992,9444,9018,6205,3909,653,1
4694,10985,8699,6134,4101,1109,9732,8894,6082,3815,905,1
4695,10221,8964,6202,3939,1246,10073,9007,5821,3789,830,0
4696,8320,9053,5978,3764,637,9759,9118,5904,4120,770,0
4697,9357,9009,6139,3881,898,8331,8767,5849,3853,1214,1
4698,10643,9216,5872,4072,920,10659,8848,6189,4131,986,1
4699,9858,8983,5879,3844,1432,10515,8977,5795,4165,1108,0
4700,9605,8854,6037,3956,665,10541,8867,5825,3717,813,0
4701,10784,8819,6027,3999,776,9851,8745,6040,4251,732,1
4702,9920,8784,6084,3853,1121,11137,9209,6017,3995,1034,0
4703,10777,8861,5958,4087,760,10585,8789,5877,3840,1067,1
4704,9752,9007,6011,3896,1207,9850,8818,5775,4176,1002,0
4705,10524,8969,5893,3801,1093,8920,9053,5932,4230,884,1
4706,9698,9003,5979,3828,832,10904,9167,5997,3883,822,0
4707,10408,8676,5900,3904,951,9048,9042,5904,3726,1088,1
4708,10349,9024,5928,4017,1084,11156,9168,5980,4111,842,0
4709,9909,9127,6001,4039,1209,9776,8811,5931,3795,1167,1
4710,11072,8629,5941,3811,785,9228,8830,5942,3702,882,1
4711,9983,9074,6097,4012,969,10243,9041,5978,4111,1238,0
4712,10299,8709,6000,3836,1044,9880,8681,6070,3941,1028,0
4713,10780,8800,6118,3666,1216,10229,8811,6115,3849,1375,1
4714,10343,8930,6064,4038,799,8690,9165,5645,3910,1226,1
4715,9783,9218,6074,3982,1139,9662,8871,6038,4024,1008,1
4716,8828,8943,6130,4113,785,10064,8744,5934,4115,989,0
4717,10897,9252,5994,4256,1007,8524,9043,6216,3832,897,1
4718,8327,8846,6059,3973,614,9350,9206,5933,3875,832,0
4719,10476,8599,5767,4083,836,10393,9084,6071,4090,1000,1
4720,9022,8849,5956,3929,645,10403,9043,5957,4006,748,0
4721,9946,8908,6155,4084,921,11358,9274,5990,4154,855,0
4722,9933,9155,6079,3919,786,8548,9059,6029,4492,1212,1
4723,8580,9014,5940,4009,1115,9013,9264,6136,4077,1168,0
4724,9479,8800,5952,4050,919,9489,8725,5895,3858,1169,1
4725,8978,9034,6118,4171,1242,8838,8754,5876,3789,1196,1
4726,9142,8972,6009,3877,754,9911,8873,6091,3983,875,0
4727,9835,9109,5880,3867,956,10347,9381,5806,3978,1085,0
4728,9620,9008,6332,4228,1178,11464,8925,6118,3803,1064,0
4729,10589,9123,6050,4023,1095,9861,8899,5789,4117,1243,1
4730,9185,8889,5927,4343,1192,9085,8750,6104,4286,826,0
4731,9371,8864,6106,4192,862,9527,9230,5916,3775,851,1
4732,10030,9335,5887,3960,1089,11611,9007,6021,3924,718,0
4733,8514,8970,5921,3964,1143,11234,9365,5958,4186,968,0
4734,9865,8696,5908,4277,1360,11084,9476,5717,3968,1017,0
4735,9802,8773,5987,3856,535,9708,8907,5840,3983,1410,0
4736,9236,8762,5857,3862,1274,10244,9012,6143,4077,1013,0
4737,9560,8900,6007,3832,1461,9054,8681,5945,4139,1132,0
4738,8687,8858,5853,3844,1244,10460,9074,6184,3865,836,0
4739,9375,8857,5804,4048,1161,10454,9176,5910,3904,821,0
4740,9684,9561,5928,3943,967,8589,8517,6163,3956,856,1
4741,9624,9015,5743,4075,1174,8937,8731,5964,4070,1137,1
4742,9411,8927,6063,3895,795,10329,8967,5954,3961,1108,0
4743,8281,9330,6015,4054,1265,10343,8975,5939,3906,1149,0
4744,10106,9055,6092,4088,1210,9081,8823,6061,4012,943,1
4745,9017,9204,5808,3901,1147,9014,9103,5918,3948,912,0
4746,9802,9432,6176,4191,764,10047,8952,6146,4138,1148,1
4747,10037,8877,6040,3943,1087,9224,9167,6036,3903,1016,1
4748,10322,8906,6053,3884,1339,9291,9130,5823,3817,1050,1
4749,9910,9332,5908,3835,1125,10557,8959,6111,3807,717,0
4750,9546,8879,5778,3701,1054,9790,9212,5950,4138,819,0
4751,9206,8971,5801,4127,859,9580,9127,6115,3895,792,1
4752,10831,8818,6117,4030,798,10148,9071,5960,3975,1041,1
4753,10048,8774,6175,3849,1243,9437,9115,6144,3962,1226,0
4754,9081,8618,5735,4144,955,9666,8737,5959,4223,994,0
4755,8504,8754,5991,4064,1022,9559,9082,6029,4082,1286,0
4756,10370,9272,5964,4018,692,9134,8953,6134,3940,1141,1
4757,10229,9004,6045,4137,1243,9347,9217,5948,4021,1142,1
4758,10866,9441,5917,4131,845,9167,9012,5974,3978,1034,1
4759,10873,9140,5951,4108,903,9036,8940,5842,4137,995,1
4760,11806,8526,5968,4209,1128,10173,8918,6012,4327,1141,1
4761,8970,8928,6016,4031,890,9101,8802,5924,4149,1322,0
4762,9023,8895,5971,3932,994,10838,8830,6008,4015,1313,0
4763,8800,9054,6098,3867,1205,8721,9018,6241,4258,1174,0
4764,9527,9089,6246,3884,608,11039,9182,6089,4051,885,0
4765,10614,9175,5936,4127,944,8882,8931,6055,4009,398,1
4766,10328,8807,5948,3813,755,9224,8797,5997,3809,857,1
4767,10779,9344,6028,3866,1228,9079,8769,6083,4025,1007,1
4768,8909,8920,6016,4079,1070,10876,8823,6086,3711,874,0
4769,9991,9139,5881,4050,734,10286,9231,5983,4055,1230,1
4770,10386,8954,5915,3977,1198,9396,8919,6115,4065,841,1
4771,10124,8792,6168,3901,919,10054,8797,5940,4298,1191,0
4772,10972,9022,5914,3999,1186,9693,8985,5893,4159,1056,1
4773,9330,8696,6181,4027,1102,10469,9053,6006,4235,845,0
4774,10497,9422,5916,4220,877,9765,9039,5970,3769,1129,1
4775,10124,9470,5844,4097,980,9364,9180,6082,3853,1044,1
4776,10327,8910,5854,4145,843,9777,8764,5930,3952,1346,1
4777,8738,8808,6070,4199,860,8562,9338,6157,3856,940,1
4778,10669,9069,6099,3952,1389,10295,9050,5878,3815,1063,1
4779,10579,9124,6059,3900,829,10957,8813,5861,3788,846,0
4780,10105,8921,5853,3755,636,9662,8994,5842,3919,990,1
4781,9722,9501,5764,4277,1113,10422,9089,5992,4118,1225,0
4782,11261,9131,6190,3900,427,9673,8707,6082,3919,991,1
4783,9843,9582,5955,3901,995,10300,8948,5974,4256,594,0
4784,10329,8961,6153,4135,1047,8456,9364,6124,4116,973,1
4785,9557,9103,5944,4166,1038,10541,8879,6137,4057,843,0
4786,9860,9174,5903,3979,1047,10769,8994,5818,3948,974,0
4787,7940,8680,5998,3873,993,10463,8806,5736,4127,948,0
4788,9210,8807,5939,4051,1105,9088,9510,5939,3783,886,1
4789,10944,8579,6014,3771,948,9810,9028,5912,3744,655,1
4790,9751,8861,5952,3841,1067,9942,8792,5828,4080,968,0
4791,8969,9485,6123,4229,1014,9816,8805,6171,3816,841,0
4792,8755,9134,6119,3990,615,11133,9007,5914,3901,1108,0
4793,10281,9096,5913,3918,1259,9617,9031,5898,4124,1052,0
4794,9181,9284,6104,4007,1184,10172,9136,5962,3977,1309,0
4795,12067,9231,5890,4223,1183,10120,8578,5905,3699,1250,1
4796,10981,9371,5913,4159,888,9758,8979,6069,3871,738,1
4797,10868,8552,6112,3912,912,9647,9062,6268,3727,942,1
4798,10101,9066,6147,4071,1100,9620,9279,6019,4126,1244,1
4799,9103,9097,5962,3799,1151,8774,9253,5918,3892,904,1
4800,10231,8926,6036,3986,971,8112,8706,6006,4042,1143,1
4801,10511,8839,5843,4244,1357,8337,9206,6026,4045,605,1
4802,9924,8861,6060,4280,903,10757,8929,6034,3994,710,0
4803,9354,9105,6133,3899,964,10788,8948,5942,3911,1105,0
4804,11287,8854,6164,4063,1344,10663,9088,6023,4167,1295,1
4805,10329,9094,5899,3853,1263,8514,9236,6130,4093,908,1
4806,9678,8962,5897,3989,1169,10228,9095,6101,3731,1088,0
4807,10089,8492,6054,3917,643,9941,8771,5958,4115,864,1
4808,10523,9184,5926,4069,1219,9387,9149,5869,4194,712,1
4809,10855,8707,5962,3989,838,9895,8808,5960,4149,1014,1
4810,8493,9285,6093,4152,832,11517,8947,6025,3983,887,0
4811,8846,9335,6130,3977,589,10809,9058,5957,3995,961,0
4812,10369,8904,5887,3808,1082,12169,9212,6110,3695,1148,0
4813,10479,9098,5982,4116,1033,9995,8750,5818,3719,893,1
4814,9292,9061,6009,3891,710,10614,8910,5941,4245,1073,0
4815,10289,8831,6189,4045,882,9092,9132,5931,3993,876,1
4816,8645,8909,6200,4057,946,10510,9141,5936,3942,1060,0
4817,9630,9521,6110,3866,1038,10672,8834,6178,4040,1051,0
4818,10820,8922,6117,3971,1065,10468,8745,6001,3914,993,1
4819,10099,9504,5918,4024,1010,10439,9138,5886,4185,872,0
4820,10605,8599,5965,4185,890,9960,8629,5953,4088,837,1
4821,9210,9342,5842,4292,952,8917,8742,5949,3942,1236,1
4822,10112,8707,6105,3990,1180,7655,8932,6168,3924,778,1
4823,8770,9161,5872,3883,1185,9305,9010,6109,3860,965,0
4824,10021,9045,5880,4037,1327,10424,9072,5917,4078,1001,0
4825,9182,9009,5835,4004,1279,8267,8881,5833,3944,966,1
4826,8593,8477,6119,3914,1118,9548,8663,5940,4098,957,0
4827,9289,9209,5996,3913,1326,8565,9082,6081,4234,984,1
4828,11570,9090,5892,4001,1021,10821,9076,6134,3830,994,1
4829,9605,9044,6096,3914,881,10151,8810,5862,3825,1027,0
4830,9609,9238,5902,3919,1088,10784,9208,5893,4108,891,0
4831,9575,8856,5865,3891,748,10018,9104,5990,4370,839,0
4832,9435,9122,6344,4041,997,9744,8718,6130,3967,896,0
4833,9370,9249,6059,3993,720,9534,8971,6005,4033,1203,1
4834,10033,9060,6047,4091,1219,10625,9212,5889,4031,1074,0
4835,9872,9034,6198,3896,1000,10440,9015,5908,3812,845,0
4836,10566,9340,5975,4019,1134,10182,9086,6008,4014,766,1
4837,10538,9061,6183,4178,1300,11239,9348,5847,4169,769,0
4838,10356,9057,6244,4022,924,10649,9144,5988,3946,1345,0
4839,9894,8921,5952,3918,1201,10714,9048,5851,3837,968,0
4840,10189,9275,6256,3920,806,9706,8738,5934,3751,1419,1
4841,10891,9244,6037,3913,1231,9882,8787,6140,3787,1058,1
4842,9912,9058,6014,4059,840,10810,8541,6115,3939,837,0
4843,10033,9135,5925,3909,917,8964,8747,6269,4084,694,1
4844,8561,8668,5941,3979,1146,11112,8998,5947,3879,1277,0
4845,9160,9281,5990,3800,1122,10438,9038,6074,4060,779,0
4846,10305,9066,5776,4134,1399,10482,9143,6092,4387,594,0
4847,8804,8890,6119,4068,703,9337,8957,6122,3942,907,0
4848,9948,8781,6061,4146,723,11514,9088,5900,3956,1060,0
4849,9709,9142,6149,3859,1228,8677,8978,5962,3967,990,1
4850,10676,8746,5949,4057,799,10691,8953,5967,3927,1025,1
4851,10348,8937,5879,4015,783,9615,8968,6021,4100,472,1
4852,9573,9115,5845,4000,1255,10463,9163,6073,4089,986,0
4853,10755,9028,6002,3947,1081,10157,9019,6114,3717,994,1
4854,10241,9225,6009,3998,1076,8640,9320,6054,4282,1096,1
4855,10046,8932,5793,4069,932,10108,8439,6242,3759,1067,1
4856,10943,9160,5988,3976,913,7804,8914,5942,4274,1013,1
4857,10236,8655,6078,4072,931,10655,8839,5952,3795,1048,0
4858,10916,9024,6040,4170,974,8989,8576,5905,4028,1017,1
4859,9877,8808,5844,3949,972,10310,9251,6021,3842,1271,0
4860,10509,9161,5978,4184,726,8732,9069,5960,3913,873,1
4861,10729,9211,6170,3779,1017,10188,9098,5796,3986,840,0
4862,9470,9154,6026,3666,1035,9850,9217,5944,3749,634,0
4863,9767,8841,6153,4298,1203,10972,9276,6003,4039,1073,0
4864,8829,8792,5906,4123,967,9795,9109,5898,3923,930,0
4865,9913,9342,5898,3936,1020,9285,9178,6092,4141,988,1
4866,9425,8810,6021,4077,1210,9308,8892,5990,3975,392,0
4867,9761,9018,6023,3815,869,9115,8885,6081,3916,956,1
4868,9516,8890,6037,4016,1355,9839,8783,5919,4255,924,0
4869,9698,8529,5893,3928,905,8251,8814,6156,4098,845,1
4870,9583,9353,5877,3814,760,10216,9198,6088,4477,1188,0
4871,9505,9165,6001,3936,1156,9616,9118,6113,4055,1072,1
4872,9651,8985,6044,4044,1109,9923,9238,5852,3881,803,0
4873,11091,8693,5977,4183,1070,8987,8806,5777,3672,893,1
4874,9241,9159,5822,4118,1266,10953,8876,5941,3876,1067,0
4875,10721,8677,5734,4204,1066,10192,8722,5841,4116,927,1
4876,9359,9182,5892,3969,1162,9567,9207,5920,4172,390,0
4877,10246,9062,6087,3860,920,9271,8747,6199,3972,783,1
4878,9271,8909,6075,3904,1060,8537,9191,6047,3851,1042,1
4879,9139,9077,5958,4086,1566,9721,9125,5936,3853,893,0
4880,10356,9310,6231,4104,1220,8491,9141,6093,4036,898,1
4881,9841,8961,5938,3541,896,10463,8982,6151,4113,933,0
4882,8795,9088,5980,4164,1005,10307,8949,5965,4157,1301,0
4883,10581,8808,5982,4070,1118,9780,9044,6108,4118,374,1
4884,9533,8648,6061,3829,1018,10863,9225,6000,3722,1083,0
4885,10112,9308,5948,4025,1235,8746,9102,6024,4226,1116,1
4886,10288,8926,6081,4070,978,9007,9230,5838,3884,644,1
4887,9030,8911,6124,4060,1238,10560,8945,6031,4103,822,0
4888,9459,8942,6071,3917,1153,10359,9102,6000,4002,749,0
4889,11256,8692,6170,3717,1097,11107,9025,5948,3998,1027,0
4890,10496,9095,5902,4041,414,9272,9034,6003,3591,922,1
4891,8851,8646,5745,3898,888,10306,9148,6100,3974,874,0
4892,9748,8747,5934,3890,854,9666,8798,6115,4190,869,0
4893,9084,8865,5866,3995,1111,11039,9149,5949,4148,1169,0
4894,10836,8821,5821,4038,1242,10025,9114,6010,3897,1015,1
4895,9994,9287,6000,4131,1249,11230,8760,6010,4020,1121,0
4896,9767,9069,6036,3905,845,9855,8952,5991,4202,654,0
4897,10809,9125,5751,3794,1117,10364,9028,6113,3867,967,1
4898,10889,9299,6011,4332,1002,10003,9174,5824,4025,849,1
4899,8165,9164,5918,3757,868,9636,8989,6069,3981,802,0
4900,10525,8565,5871,3957,806,9661,9180,5797,4144,822,1
4901,9680,9231,5989,4084,1077,10733,8820,5860,3937,934,0
4902,10566,9180,5813,3986,907,10307,9053,5721,3926,814,1
4903,9327,8974,5902,3928,1000,11150,8741,5881,4180,1020,0
4904,10502,9235,5861,3992,1114,10906,8899,6230,3876,1272,1
4905,9307,9128,6117,3618,1275,9364,8964,6075,4077,962,0
4906,10252,8874,6122,3825,722,9931,8839,5994,4057,784,0
4907,9011,8978,6110,3947,854,9858,9119,5994,3886,863,0
4908,10062,9288,6153,4074,1366,9883,8904,5941,4203,1159,1
4909,11670,8924,6155,4017,1002,9370,8986,6025,4046,1221,1
4910,10971,8598,6026,4004,907,12138,8894,5940,3956,1193,0
4911,10711,9065,5973,3924,1133,11103,8965,5880,4109,932,0
4912,9167,8674,6052,3818,711,10963,9303,5981,3932,1093,0
4913,11049,9056,6160,3826,568,10718,8842,6197,3980,982,1
4914,10687,9053,5951,4170,956,9788,9432,6077,3940,1113,1
4915,9560,9234,5945,3996,1159,11395,8723,6235,4098,922,0
4916,9735,8729,5916,3808,1278,9959,8945,6015,4013,1001,0
4917,9513,8668,6243,3757,734,11710,9159,5936,4215,1127,0
4918,10663,9115,5949,4145,805,9712,9347,5896,3993,638,1
4919,9308,9246,6055,4017,949,11021,9182,5932,4133,1082,0
4920,9726,8708,5846,3960,1057,10990,8879,6223,4154,1038,0
4921,9098,8621,6121,3834,1030,11296,9216,5746,3956,1320,0
4922,10581,9109,5866,3782,1164,9270,8969,5968,3874,996,1
4923,8796,8967,5850,4120,1185,9032,8733,5736,3810,882,0
4924,9018,9037,5728,3998,1190,9939,8925,5832,3979,906,0
4925,8772,9152,5969,4133,1241,9890,8901,6104,4088,1092,0
4926,9495,9151,6070,4130,990,10709,8841,6003,3989,755,0
4927,10230,9385,6181,3928,994,9586,8756,5788,4350,1231,1
4928,8910,9346,6056,4112,997,12067,8916,6081,3907,761,0
4929,11185,9372,5982,3738,1012,9654,8758,6124,3637,1004,1
4930,10165,9093,6114,3829,650,9404,8868,5856,4223,913,1
4931,9641,8750,5998,4145,938,8749,9283,6029,4171,1167,1
4932,10047,9098,6063,4323,1340,9724,9132,5867,3890,1356,1
4933,10330,9313,6217,3772,532,9820,9048,5950,3871,1072,1
4934,10138,8840,6078,3963,1063,9887,8852,5948,4037,881,0
4935,10203,9042,5871,4046,1132,11249,8957,5947,3832,1597,0
4936,10004,9099,6199,4019,1134,10425,9033,5768,4209,1303,0
4937,10304,8837,6124,4150,1170,8063,9172,5939,4017,943,1
4938,9906,8896,5759,4067,778,10235,9202,5930,4106,686,0
4939,9812,8800,5960,3884,851,9307,8670,6099,4011,1009,1
4940,8799,9199,6062,3972,922,9850,9144,6059,4156,1161,0
4941,10978,8697,5921,4174,534,10561,9116,6166,4104,1263,1
4942,9527,8739,5991,4057,652,9133,8918,6018,4008,1119,1
4943,10670,8654,6277,4241,1176,10594,8923,5945,4308,1215,0
4944,9525,9246,5972,4057,1208,8896,9127,6125,4278,1272,1
4945,11012,9244,6149,4006,1171,8843,9027,6023,3974,985,1
4946,9277,8994,5951,3989,1179,10323,8807,5929,4086,1014,0
4947,9596,9086,6105,4160,688,10844,8896,5993,3897,854,0
4948,9932,8898,6015,3820,1195,10648,9138,6196,4097,961,0
4949,10032,8905,5934,3846,1322,10210,9069,6063,4065,1086,0
4950,10553,9117,6123,4108,917,9564,8841,5924,4086,1216,1
4951,11283,8565,6136,3977,784,9707,9091,6043,3835,751,1
4952,10668,8811,5846,3988,921,9382,8846,6113,3991,982,1
4953,9917,8707,6030,3848,1335,10103,8821,6016,4169,1118,0
4954,9930,9001,5994,3716,829,11681,9135,6119,3968,1245,0
4955,8542,9154,6047,4127,925,10111,8880,6059,4062,1331,0
4956,10416,9293,6104,3992,853,10484,8955,6098,4054,857,0
4957,10527,9047,5969,4112,776,10417,8748,6018,4073,661,1
4958,11228,8763,5960,3883,913,10880,9067,5992,4072,1095,1
4959,9513,9169,6073,3680,1168,9164,9077,5734,4014,1025,0
4960,9000,8951,5858,3801,1095,9737,8694,6021,4071,1158,0
4961,10040,8918,5982,4069,1142,10534,9148,5933,4433,1124,0
4962,9346,8793,6044,3900,1108,11636,8756,5960,4055,831,0
4963,9036,9007,5840,4051,1436,10620,8945,6142,3793,774,0
4964,9350,8903,5953,3945,996,10543,9106,6003,3833,630,0
4965,9898,8879,5815,3921,1088,9773,8769,5990,4318,1276,1
4966,10341,9190,6037,4110,1087,9400,8694,5799,3789,968,1
4967,10421,8735,5946,4064,1003,11051,9327,6228,3810,1034,0
4968,10673,8799,5814,3712,807,10084,9063,5958,3753,1169,1
4969,9902,9295,5934,3878,1024,9121,8840,5978,3983,775,1
4970,9044,8672,6192,4055,1109,10918,9151,5964,3874,919,0
4971,10238,8882,6029,4000,1145,9611,8850,6023,3952,1058,1
4972,10216,9081,6022,3994,1098,10218,8946,5965,3847,1260,1
4973,9610,8835,6153,3814,920,10068,8800,5778,3927,765,0
4974,9826,9104,5964,3981,1016,9170,8914,6043,4040,995,1
4975,9860,8969,5955,3938,827,11456,9438,5953,4243,1043,0
4976,10263,8807,5835,4065,833,11020,9259,5814,3896,993,0
4977,8992,9245,6046,3962,801,10026,9188,6040,3926,1204,0
4978,10095,8848,6154,4115,890,9979,9087,5851,4101,1186,0
4979,11032,9026,6150,3884,848,10482,8915,5954,4033,992,1
4980,8700,9239,5964,3887,1130,9646,8973,5997,4032,772,0
4981,9500,8786,6095,3905,1088,9038,8956,5939,4130,1423,1
4982,10719,8888,6126,4345,1247,10624,8714,6052,4119,539,0
4983,12159,9001,5937,3658,1046,11198,9132,6159,3743,1019,1
4984,9619,8861,5839,4018,928,10526,9353,5917,4255,831,0
4985,10614,9076,6073,3986,983,9418,8834,6095,4035,663,1
4986,8719,8848,6126,3907,807,10329,9198,5896,3940,1425,0
4987,9283,9070,6037,4004,1098,9057,9050,6005,4209,918,0
4988,10028,8768,6071,3720,1091,10410,8858,6098,3916,1085,0
4989,8653,9073,6075,3926,1029,9989,9027,5864,4080,1084,0
4990,10479,9263,6013,3727,913,9596,9046,5964,4183,1119,1
4991,11264,8886,5888,4208,1108,9829,9243,5883,4054,1202,1
4992,8630,8960,5880,3904,1125,9116,9284,5934,4204,756,0
4993,11167,8970,5939,3826,1389,9867,9254,6077,3988,1060,1
4994,9095,8861,5879,3911,598,11083,8834,6168,4032,1204,0
4995,9030,9102,5879,4019,1054,9419,8853,6034,4137,1044,0
4996,9043,8770,5920,3900,1070,11908,9181,5945,4162,1510,0
4997,10113,8809,6130,4041,729,8996,8458,6083,3956,889,1
4998,9685,9296,5846,3678,1258,10457,9376,6099,4168,947,0
4999,9950,8986,6054,4255,370,11611,8954,6002,4063,834,0
5000,9770,8898,5994,4088,1292,10067,8832,6212,4450,1072,0
5001,9340,8640,5907,4048,1092,11250,9412,5975,3966,829,0
5002,10278,8946,6039,4075,1326,9599,9192,5993,3999,1093,1
5003,9264,9107,6064,4228,951,10373,8890,6048,4006,1043,0
5004,9770,8928,6040,4094,706,10683,8899,6110,3913,954,1
5005,9559,9083,6087,4168,1150,10411,9127,6044,3628,1077,0
5006,10679,9335,5991,3993,1307,8372,9202,5855,4047,1057,1
5007,11043,9020,5979,3998,726,10158,8976,5995,3997,1042,1
5008,9577,8645,5846,3902,1314,10387,8988,6081,4049,1146,0
5009,10610,9054,6221,4319,750,8963,9078,6182,3941,1044,1
5010,11432,9386,6121,3942,1101,10672,9141,5851,3788,1207,1
5011,10413,9177,5818,4091,942,11008,9024,5885,4301,648,0
5012,10408,9198,5950,3981,899,10667,9491,5892,4097,886,0
5013,10702,9266,5919,3836,808,9557,8988,6127,3929,1055,1
5014,9756,8846,5969,4006,1394,8830,9150,6105,3935,956,1
5015,9201,8882,6325,3949,981,8673,8849,5930,4079,912,1
5016,10624,9053,5969,3870,533,10566,9060,5947,3962,652,1
5017,9838,8949,6188,4134,1192,9510,9046,6022,3871,943,0
5018,10046,9139,6033,4067,911,9790,8880,5899,4287,1146,1
5019,9372,9060,6015,3794,1070,8900,9257,5934,3918,1055,0
5020,8156,9064,5894,4195,1160,9822,8935,6221,4097,1067,0
5021,10565,8877,5913,4051,921,9421,9093,5959,4096,1319,1
5022,10228,8883,6018,3732,980,10392,8630,5971,3774,1039,1
5023,9852,9137,6047,4152,1165,10448,9482,5802,3949,1028,0
5024,8774,9287,5954,3900,943,9243,8850,5832,4117,1042,0
5025,10026,9140,6070,3779,1217,9959,8996,6265,3896,848,0
5026,9448,8759,6019,3975,1019,9629,8980,5985,3996,1072,0
5027,9472,8871,6103,4173,685,10283,9054,5953,4144,933,0
5028,10711,9014,6091,3864,980,9675,8857,6017,3956,1415,1
5029,10703,9129,5966,4213,773,9287,8599,6100,3980,1143,1
5030,10294,9016,6115,3939,953,9645,8700,6106,3769,1074,1
5031,9756,8864,5809,3947,672,9789,9036,6172,4061,750,1
5032,10068,9000,6125,3716,995,10449,8832,5897,3968,1070,0
5033,9746,8815,5814,4013,864,9065,9495,6062,4089,662,1
5034,9294,9040,6038,3989,973,8242,8815,5907,4168,1001,1
5035,9664,9052,5833,3945,1278,9756,9009,5950,3806,836,1
5036,10169,9127,5996,4045,1086,9432,8944,6049,3833,721,1
5037,10143,9223,5986,3941,982,9321,8839,5890,3982,776,1
5038,10128,8647,6175,4030,962,11459,8954,6057,4108,1011,0
5039,11872,8967,6161,3859,1026,9445,9038,6159,4071,1274,1
5040,8333,8977,6166,3966,1430,9212,8655,5982,4111,1125,0
5041,8673,8807,5997,4119,989,10495,9141,5945,3685,1014,0
5042,10469,8878,6075,4034,1032,10100,8836,6225,3901,1169,1
5043,9993,8942,5970,3850,938,10314,9000,5892,3958,1128,0
5044,10211,9121,6039,3785,1132,9754,9117,5909,4076,855,0
5045,9310,9183,6214,4124,1081,9197,8755,6072,3714,865,1
5046,8539,9222,5956,4073,1094,10042,8544,5839,3738,1176,0
5047,10126,8623,6099,4058,1219,9306,9200,5917,3994,934,1
5048,10366,9418,5883,4007,776,9937,8582,6121,4092,1436,1
5049,8551,9033,6030,4039,847,9943,8875,5959,3955,705,0
5050,10936,9436,6225,3986,718,10126,9140,5899,3930,872,1
5051,11090,8735,6056,3986,789,11256,8834,6085,3911,1210,1
5052,9801,8833,5939,4288,1135,11160,9208,6077,4109,1061,0
5053,10879,8859,5979,3972,1165,8702,9072,5874,3828,1034,1
5054,9914,8975,6058,3824,1133,10072,9244,5989,3910,893,0
5055,10072,9317,5942,4237,876,11871,8980,6046,4251,917,0
5056,10485,9179,6054,3903,1152,10415,9239,5836,3941,897,0
5057,9936,8923,6136,4239,1128,9585,8867,6033,3998,936,1
5058,10649,9130,5976,3926,980,10461,8709,5813,3993,1006,0
5059,9583,8699,5767,3819,962,10658,8703,6026,4020,895,0
5060,8951,9359,6054,3896,1220,11519,9183,6424,4030,1167,0
5061,10111,8795,6015,3952,836,9293,9400,6007,3756,1013,1
5062,11640,9179,5861,3996,1128,10183,8761,6257,3897,791,1
5063,10326,9123,5982,3943,1315,10755,8890,6057,4273,991,0
5064,10164,8904,6070,3762,1204,11802,9180,5875,3980,893,0
5065,8198,8597,6085,3943,1147,10382,9164,6125,4079,1392,0
5066,9548,8733,5919,4014,1316,10000,8650,6061,3846,970,0
5067,10760,8918,5950,3865,1155,10886,9272,6207,4143,833,0
5068,9702,9054,5923,4068,962,9227,9402,5855,3894,797,1
5069,9881,8854,5878,3956,822,9370,9160,6098,4071,951,1
5070,9926,8859,5982,4337,827,9417,8802,6007,3941,889,1
5071,9540,9002,5968,4193,1036,9321,8526,5898,3793,909,1
5072,8431,8885,5765,3895,867,10310,9121,6076,4111,1268,0
5073,10777,9043,5792,3982,947,9725,8806,6124,3943,1302,1
5074,9429,9142,5969,3832,869,10873,8956,6059,4102,1229,0
5075,8789,9141,5795,3969,599,10852,9266,5833,3787,841,0
5076,9450,9081,5971,3965,1323,10801,8956,5986,4124,910,0
5077,10009,9164,5742,3935,1194,10281,9031,6063,4119,1012,1
5078,9907,9184,6031,3977,1120,8996,8934,6211,4220,730,1
5079,9966,8860,6166,4213,1017,10364,8666,5965,3746,999,1
