"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
5246,10518,9107,6006,4027,911,9856,9250,6296,3823,893,1
5247,9858,9071,6128,3980,753,10732,9128,6050,3835,883,0
5248,8929,8803,5831,3990,1202,10073,8828,5959,4153,1279,0
5249,7711,9114,5968,3902,1093,9446,9306,5972,4097,989,0
5250,9159,8960,6071,4084,781,10093,8944,5856,4047,1100,0
5251,8814,9101,5940,3716,665,10530,8811,5990,3839,843,0
5252,10572,9050,5763,4016,927,9874,8849,5930,3999,1494,1
5253,9092,9170,5862,3820,994,9940,9021,5977,4027,785,0
5254,9919,9206,5981,3979,1122,9865,9001,5867,3925,1021,1
5255,10301,9034,6039,3834,1173,9513,9253,5913,3844,1347,1
5256,9610,8968,5964,4063,927,9411,8733,6202,3876,1178,1
5257,9983,9277,6077,3983,1192,10930,8981,6068,3944,924,0
5258,9529,9005,5968,4065,1106,9576,8994,6075,4199,1035,0
5259,10989,9129,5919,3871,1066,10909,9131,5956,4132,788,0
5260,9982,9539,5915,3980,1027,8751,8849,6018,4070,1076,1
5261,10562,9047,5834,4282,964,10448,9247,5995,3877,1457,1
5262,8948,9183,6283,3887,971,9299,8965,5958,3900,1217,0
5263,10475,8833,6018,3675,898,10817,8905,5959,4074,903,0
5264,10272,9252,5875,3998,1089,10430,9080,6046,3979,573,0
5265,10749,9137,6043,4021,976,9647,8802,6207,3863,1079,1
5266,9891,9259,6072,4011,1089,10057,9164,6207,4128,1461,1
5267,9503,9239,5947,4034,573,10259,8944,5983,3890,1139,1
5268,10356,8971,6109,4080,1151,9588,8940,5975,4029,1148,1
5269,10926,8927,6193,3951,1153,9704,8712,6198,3677,1390,1
5270,10148,9206,6088,4093,1052,9547,8913,5898,3833,815,1
5271,9372,8882,6139,3781,1236,9535,8835,6132,4085,1002,0
5272,10637,8785,5942,3944,1220,9841,9027,6070,3738,1068,1
5273,9141,8542,5981,4222,1130,9685,8797,5882,4124,777,0
5274,10976,9034,5897,3841,1216,9194,8964,5852,4042,1371,1
5275,10707,9124,5914,3632,961,8370,8922,5979,4067,717,1
5276,9860,8743,5999,4070,912,11213,9226,5850,3896,654,0
5277,10853,9281,6110,4117,1327,10767,8934,5894,3861,750,0
5278,9022,8755,6022,4176,862,9993,9304,5904,4104,869,0
5279,10679,9032,6238,4101,1218,10194,8863,5866,3747,909,1
5280,9930,8749,6091,3959,787,9299,8903,5862,4206,1582,1
5281,10230,8950,6134,4273,871,10049,8949,5849,3865,1107,1
5282,12123,9215,5834,3824,1089,10787,8899,6052,4043,1151,1
5283,10393,8930,6003,4037,1012,9741,8958,5980,4000,1066,1
5284,9401,9022,6162,4231,876,9081,9487,5895,3932,577,1
5285,11282,9058,5984,3738,1320,9514,9102,6010,4059,976,1
5286,9026,9164,6036,4106,1067,8936,9073,6097,3997,793,0
5287,10635,9008,6113,4076,810,9778,8931,6093,3977,1091,1
5288,8824,9044,6174,4160,1203,8818,8997,6108,3778,913,0
5289,11307,9029,5907,4142,962,10133,9285,5971,3823,771,1
5290,10592,9018,5985,4135,1068,10118,8646,6059,3991,946,1
5291,9040,8656,6143,3879,1268,11599,9048,6028,4006,789,0
5292,9838,9174,6002,4011,840,9920,9271,6189,3979,1182,1
5293,11605,9334,6084,3964,495,9386,9050,5923,3985,628,1
5294,10716,8824,6071,4272,757,11076,9046,6070,3999,1186,0
5295,10969,8723,6014,4013,792,9590,9404,6109,4114,1013,1
5296,11796,9263,5832,4101,803,11392,9034,5893,4146,1006,1
5297,9919,8725,6206,3995,971,8681,8929,5880,4108,899,1
5298,10267,9245,6026,3888,1129,9921,9099,6014,3957,863,1
5299,10869,9181,5921,3954,1018,8312,9280,6004,3897,1072,1
5300,9536,8562,6192,4125,977,7897,9325,6000,4173,892,1
5301,10102,8985,5999,4212,859,12156,8634,6051,3955,707,0
5302,10729,8854,5757,3986,1212,10467,9113,6147,4084,1022,1
5303,11356,8722,5939,3843,902,10341,9051,6046,4030,924,1
5304,11268,8901,5929,4016,857,10097,9423,5952,3892,793,1
5305,10402,8874,5913,3930,967,10854,8661,5860,4089,758,0
5306,10225,9162,5935,3898,1184,10353,8958,5976,3780,721,0
5307,10874,8965,6099,4053,1033,9615,9056,5972,3883,918,1
5308,9552,8966,5991,3949,606,10604,9023,6042,3874,1316,0
5309,11990,8790,6049,3962,733,10719,9063,6123,3894,1121,1
5310,10050,9202,5944,4186,1402,10299,8744,6005,4126,910,0
5311,9020,8968,6123,4309,1011,8652,8963,5830,4032,1418,1
5312,10370,9202,5832,3850,1596,9860,8772,6237,3698,1067,1
5313,10740,9145,6030,4120,868,9261,8679,5851,4027,826,1
5314,9892,9069,5878,3956,938,9940,8869,6047,4040,1423,1
5315,10502,8716,6240,4067,1344,10989,9139,6169,4116,920,0
5316,10820,9238,6254,3842,1011,10988,8789,5993,3962,1177,1
5317,10786,8972,5994,3833,926,9561,8693,5886,3952,912,1
5318,9963,8856,5981,3865,1073,9943,9323,6214,4212,1031,0
5319,9655,8869,6191,3851,757,10284,8671,6086,3967,1247,0
5320,8761,8780,5984,4128,1269,11360,8968,5941,3830,1330,0
5321,9971,9106,6109,4178,1060,8399,8852,5882,4375,1269,1
5322,10175,9274,6283,3991,878,10750,8936,5975,4331,998,0
5323,9424,9012,5993,4034,975,9907,8917,5962,4033,735,0
5324,9590,8826,5997,3760,1103,9302,8927,6321,4221,1013,1
5325,10151,8896,5998,4162,629,9198,9149,6029,3904,1500,1
5326,11642,9145,6091,4190,941,10200,8747,6026,4090,762,1
5327,9513,8975,5753,4053,1108,10229,9072,5932,3596,994,0
5328,10518,8973,5972,4330,867,8175,8809,5990,4106,976,1
5329,10817,8747,5941,3677,703,10322,8845,6218,3833,1231,1
5330,8504,9068,6025,3936,960,10433,9007,6015,3865,1229,0
5331,10625,8727,6103,3769,1111,10160,9105,6037,4045,584,0
5332,9450,8702,5957,3770,647,9978,8982,6105,4379,1154,0
5333,8367,8945,5942,3929,1325,10359,9200,6142,3952,1314,0
5334,9256,8931,5852,3921,1091,10268,9072,5923,3958,708,0
5335,9415,8585,6194,3865,874,9011,8952,6051,3804,667,0
5336,9627,8848,6100,4045,1182,9909,9309,5896,3995,608,0
5337,9681,8842,6199,4036,937,10795,8838,5973,3745,1229,0
5338,11365,8973,5998,3666,680,8687,9176,5812,4098,1281,1
5339,10034,8874,5968,3873,1109,8669,8765,5992,3721,956,1
5340,9293,8860,6330,3942,491,11275,8963,5927,4135,1333,0
5341,9893,9020,6166,4145,840,10111,8945,5930,3983,891,0
5342,11028,9256,6033,4157,823,9983,9252,5985,4017,1179,1
5343,10029,9003,5994,4187,825,10531,9143,6063,4092,884,0
5344,10980,8872,6142,4079,866,10577,9105,6143,4220,1044,1
5345,8731,8968,6093,3879,1024,10532,8829,6103,3972,697,0
5346,9629,9218,6022,3939,672,9241,8988,5905,4056,975,1
5347,8480,8922,6092,4024,884,11031,8497,6007,4045,997,0
5348,8096,8850,6076,4248,669,10696,8808,5727,3954,1337,0
5349,9964,9351,6138,3735,1411,9084,8932,6099,4042,797,1
5350,7739,9269,6047,3950,1057,9355,9386,6051,3600,1187,0
5351,11815,8754,6001,3910,1104,9649,8716,6096,4139,849,1
5352,10296,9035,6076,3976,771,9484,8860,5947,4241,1190,1
5353,9814,9442,5868,4234,811,9089,9029,6219,3643,972,1
5354,9592,9062,6077,4266,731,10153,9174,5985,3938,730,0
5355,11134,9024,5817,4359,871,10929,9136,5884,4272,1599,1
5356,10082,9401,5969,3736,1261,9082,8887,5907,3925,817,1
5357,9822,8963,5925,3907,1024,10598,9008,5881,4088,1003,0
5358,10154,9322,5997,4116,1192,9234,8852,5958,4090,1155,1
5359,9404,8825,6092,3883,999,9235,8837,5661,4063,1036,0
5360,9240,8908,6031,3782,1300,11210,9112,5744,4218,1120,0
5361,9953,8924,6107,3822,982,9850,8856,6106,4029,689,1
5362,10257,8929,6063,3782,837,8760,8743,5701,3975,939,1
5363,10448,8875,5981,4008,840,7738,9070,6219,3869,902,1
5364,9541,9094,6136,4003,929,9771,9194,5854,4191,1181,0
5365,9002,9151,5946,3928,810,7845,8567,6084,3950,857,1
5366,10017,9078,5915,4137,1073,10190,9180,6018,4116,1351,0
5367,9768,9143,6041,3947,1028,10274,9120,5912,3739,863,0
5368,10882,8864,6031,4113,1363,8782,9067,5881,3924,1311,1
5369,9320,8902,5978,3801,1079,9789,8757,6064,3990,1276,1
5370,11631,8914,6068,4204,719,10466,9130,6130,3864,1330,1
5371,12815,9058,6011,4265,593,10110,8778,6107,3931,1166,1
5372,9682,9326,6116,4055,1050,10170,9043,5940,3929,1275,0
5373,9371,8728,5972,3939,767,10908,8883,6088,4144,1224,0
5374,10381,8670,5934,3855,1286,9390,9089,5868,3972,652,0
5375,10237,8851,5924,3965,1085,10181,8895,5898,3991,631,0
5376,9656,8770,6005,3968,1186,10614,8953,5862,4044,806,0
5377,10190,9137,6050,4052,749,9607,9303,5956,4151,1248,1
5378,9761,8612,5989,3933,1418,9533,8948,6028,3706,1074,0
5379,10115,8874,5895,3839,1121,8844,8576,6006,4198,926,1
5380,11553,9185,5907,4150,1098,9025,8997,5902,4135,973,1
5381,9374,8674,5894,4022,942,10134,9300,6009,3772,1048,0
5382,8807,8935,6022,3992,1055,11340,9011,6040,4045,1053,0
5383,10969,9310,6322,3808,1246,11427,8707,6103,4159,1116,0
5384,10433,9408,6093,4013,911,10446,8913,6052,3949,1305,1
5385,10401,9093,6032,4130,1148,10926,9169,5744,3748,911,0
5386,10519,9168,5995,3851,1063,9965,9071,5918,4148,1017,0
5387,9924,9003,6058,4059,948,10313,9500,6153,4211,919,0
5388,9423,9084,5921,4036,1002,10225,9037,6006,3884,908,0
5389,11172,8933,5757,4181,1068,8879,8550,5936,4232,928,1
5390,9585,8904,6243,4178,557,9921,9310,5951,3882,1151,1
5391,12014,8909,6201,4026,874,8766,9137,5969,3856,1048,1
5392,10828,8651,6025,3982,969,9453,9022,5869,4032,1068,1
5393,9081,8565,5957,3964,1363,9085,9173,6212,4277,1029,0
5394,10378,9169,5887,4137,1311,11193,8833,6050,4107,933,0
5395,11792,9041,6294,3914,1291,9406,9000,5863,4151,1235,1
5396,10438,9166,6304,4025,853,9636,9048,6202,3884,1059,1
5397,11410,9103,6044,4000,1262,10168,8832,6118,3830,1270,1
5398,10755,9215,5934,4070,500,9660,9122,6004,4092,926,1
5399,10555,8683,6051,3885,1139,9980,8744,5982,4064,824,1
5400,11724,9057,5897,4109,923,9709,9445,6317,4125,1240,1
5401,9063,9042,6341,4110,968,8600,9136,5988,3949,1128,1
5402,9823,8940,5748,3912,1119,10736,8766,5992,3980,762,0
5403,9659,9072,6008,4208,1180,11040,9036,5857,4029,914,0
5404,10618,8895,5875,4095,1027,11106,9131,5986,3918,1068,0
5405,8034,9213,5833,4139,1020,10016,9038,5871,4104,876,0
5406,11712,9105,5904,4003,836,10689,9055,6127,3978,1209,1
5407,9184,9233,6333,4207,970,10314,8433,6301,3825,1045,1
5408,10470,8823,6045,3902,1032,10373,8707,6078,4036,1054,1
5409,9453,9127,5986,4025,820,8465,9236,5741,3899,1256,1
5410,8757,9161,6000,3646,832,9891,9067,6011,4086,1125,0
5411,9501,8974,6051,3971,954,9195,9410,6189,3978,611,1
5412,9713,8863,5884,3855,1432,10409,8833,6162,3922,906,0
5413,10072,8877,5996,3964,1006,10116,8822,6151,4071,1005,0
5414,9349,9205,6106,3942,902,11083,9023,6080,3465,956,0
5415,10012,8737,6164,3763,1163,10194,8642,5881,3991,1141,0
5416,9954,9095,6216,3837,1125,10040,8946,5905,4130,1289,0
5417,10905,9097,6040,4129,904,9915,8839,6070,3731,1037,1
5418,9592,9114,5903,4022,1006,12497,8960,6103,3902,1179,0
5419,9330,8703,6076,3784,1012,10946,8852,5899,3953,1061,0
5420,10021,9106,6099,3884,984,9834,8916,6013,3954,850,0
5421,10442,9048,5994,4043,1046,12070,8904,5987,4011,1031,0
5422,9564,9067,5813,4186,794,10885,9279,5992,4001,872,0
5423,10424,9046,5822,4239,1283,9523,9020,5903,3855,913,1
5424,8158,9067,5928,3679,1446,9398,8968,6102,4087,1323,0
5425,10066,9153,5900,4053,1201,10532,9113,5843,3546,1291,0
5426,8233,8673,6035,3728,918,10058,8875,5878,3648,971,0
5427,9466,9021,5880,3973,1072,10758,9175,6105,3989,853,0
5428,9560,9121,5914,4118,1334,9461,9003,5861,4023,1192,1
5429,10999,9138,5861,3850,1053,11132,8979,5816,4191,1071,0
5430,9888,9294,6123,3950,716,9327,8787,5778,3877,803,1
5431,11242,8986,6061,3871,686,11093,8742,5995,3962,728,1
5432,9333,9010,5996,3813,1168,10371,8985,5948,3916,1000,0
5433,8564,8825,6236,4146,703,10102,8912,5973,4004,883,0
5434,10824,9090,5838,3960,946,8903,8860,5868,3952,1142,1
5435,9984,8677,6059,3965,1055,11195,8893,5920,3968,1121,0
5436,7943,9121,5885,4092,994,10348,8732,6025,4043,946,0
5437,10091,9179,5973,4150,1083,9080,8996,6051,4348,703,1
5438,10481,9299,5928,4074,953,9639,8770,6143,3842,815,1
5439,10434,8919,6076,3990,692,10983,8974,6243,4067,928,0
5440,10996,8534,6002,3797,743,9772,8830,5962,3912,925,1
5441,10048,8809,6103,4097,773,10940,8970,6235,4249,1187,0
5442,10794,8976,6118,3984,787,8943,8992,5923,4287,1250,1
5443,9118,9198,6067,3973,1090,9149,8895,5949,4049,656,0
5444,10152,8926,6135,3780,1350,11074,8918,6114,4148,1162,0
5445,9447,9139,5709,3928,935,8133,9084,5933,4153,829,1
5446,10497,9018,5991,3941,754,9272,8795,6193,3668,1203,1
5447,10880,8918,6077,3928,1009,11739,9014,5937,3956,1025,0
5448,10804,9276,5865,4033,1189,10524,9045,6029,4143,1511,1
5449,8896,9153,5951,3793,877,10498,9285,5719,3930,1385,0
5450,9780,8507,6090,4247,1255,10073,9184,6154,4239,972,0
5451,9376,8697,5990,4203,932,10730,9353,6219,3817,905,0
5452,9444,8782,6149,4126,940,8887,9119,5839,4125,1204,1
5453,10967,8855,6015,3845,1034,8804,8802,5992,3990,1103,1
5454,8819,9115,6109,3889,633,10306,8764,6063,3971,1166,0
5455,9558,9107,5990,4054,687,11196,8951,5977,3872,935,0
5456,10666,9035,5862,3806,752,9642,9130,5924,4066,1153,1
5457,10179,9125,6118,4103,948,9737,8772,6049,3805,692,1
5458,9201,9229,5981,4051,904,9004,9284,5977,4013,1016,1
5459,10336,9298,5990,4149,1075,10044,9214,5858,4015,1314,1
5460,10679,9038,6113,3997,1152,10628,8434,6048,4047,992,1
5461,11205,9062,5966,4212,946,10029,8862,5954,3964,1283,1
5462,11048,8897,5941,4111,1034,9235,9215,5966,3761,1160,1
5463,9569,9074,5921,4040,1180,9842,8921,6037,4024,996,0
5464,10034,9165,6042,3956,1052,9976,8967,5954,3929,1062,1
5465,9962,9046,5923,3879,1005,10970,8938,6225,3884,1077,0
5466,9746,9428,5943,4024,828,10613,8858,6035,4105,898,0
5467,11896,8943,5974,3730,786,10374,9065,5967,4383,1380,1
5468,10196,9055,5942,4238,996,8794,8856,6078,4144,1081,1
5469,9380,9165,5671,3895,994,8935,8805,6202,3827,1151,1
5470,10732,9184,5870,3932,1193,10555,9187,5926,3926,1024,0
5471,10907,9297,5899,4159,1370,10585,8755,5877,3823,1250,1
5472,10600,9155,5936,4385,1006,10064,8819,6148,4127,936,1
5473,9179,9277,6084,3990,1084,10355,8813,5972,4037,882,0
5474,9654,8723,5848,4402,1095,9802,8875,6140,3899,1402,1
5475,10660,8924,5872,3946,781,9291,9088,6019,3863,1151,1
5476,9733,8866,5918,4172,1009,9716,9170,5956,3928,1120,1
5477,10297,9151,5930,3803,849,10493,8808,5949,3790,1247,1
5478,11836,9149,5994,3969,1158,11072,9164,5870,4006,1188,1
5479,10121,8917,5882,4077,1404,10432,9215,6165,3893,1372,0
5480,9183,9366,5879,3664,875,10441,8986,5910,4082,745,0
5481,9671,9141,5903,4021,756,9789,8725,6342,4259,1330,1
5482,10848,9203,5907,3950,802,10163,9056,6037,4179,1040,1
5483,9506,9195,5998,4018,1144,11456,9018,6082,4009,792,0
5484,9853,8933,5974,4226,778,9404,8867,6206,4078,928,1
5485,9669,8994,6106,3992,1253,9293,8943,5976,3672,987,1
5486,9729,8728,5998,4166,1235,10499,8913,6086,4091,1166,0
5487,10533,9055,6050,3735,1141,10425,9226,5990,3823,1137,1
5488,10713,8610,6003,3865,962,9086,9007,6272,3867,1083,1
5489,8759,9009,5975,3883,859,10170,8817,5998,3655,1329,0
5490,10113,9340,5918,4152,996,8823,9135,5633,4031,1228,1
5491,11236,8739,5978,3940,1004,11200,9350,6045,4100,1053,0
5492,9287,8811,6170,3858,1261,8753,9338,5982,4027,952,0
5493,9427,8747,6016,3835,990,10769,8875,5911,4114,853,0
5494,10189,9067,5931,4161,1474,10280,8629,5823,4036,745,0
5495,10097,8732,5895,3923,733,10486,8664,5911,3956,792,1
5496,10469,8961,5963,3952,1062,10404,9106,5872,3828,1273,1
5497,9877,9149,5917,3669,716,11324,8824,5963,3981,1236,0
5498,8509,8751,6180,3988,1105,10285,8935,6134,3776,960,0
5499,9477,9058,6195,4001,978,10460,8997,5761,3889,814,0
5500,11202,9293,5983,3921,736,9592,8946,6024,4118,867,1
5501,9234,9129,6239,3919,1082,8776,9035,5934,4087,1118,0
5502,10716,8645,6095,4300,1011,10772,9128,6069,3756,854,1
5503,9757,8950,5919,4292,995,11719,8831,5893,4128,816,0
5504,9763,8528,5838,3867,924,9858,9116,5948,3952,827,0
5505,9229,9226,6050,3810,1165,10538,9166,6169,3778,610,0
5506,9432,8724,6075,3805,762,9465,9185,6083,3935,934,0
5507,9830,9022,5989,3824,1244,10750,9203,5995,4047,1097,0
5508,9590,9046,5896,4077,706,9513,8481,6171,4067,1161,1
5509,8792,8870,6068,4062,1139,10474,8983,6017,3877,845,0
5510,10099,8703,6022,3960,1124,8824,9230,5826,4173,1006,1
5511,10187,8897,5980,4045,875,10406,9055,6016,3983,861,0
5512,10220,8936,6055,4385,521,8667,9122,5991,4242,898,1
5513,10291,8847,5976,4072,968,11102,8830,6266,4140,1028,0
5514,11044,9276,5992,4113,1285,8825,9028,6001,4188,1186,1
5515,11147,8865,5822,3732,1218,10014,9090,5781,3837,1122,1
5516,10914,8720,5894,4169,1102,9050,8748,6001,4126,1003,1
5517,10716,9210,6120,4232,1356,10299,9338,6024,3852,815,1
5518,10199,9008,6076,4352,1122,11242,9110,5916,3972,752,0
5519,8928,8998,6027,4232,1052,10186,8875,5977,3985,998,0
5520,9880,8824,5903,3895,721,9394,9073,5973,4075,941,1
5521,10370,8670,6129,4047,1205,9539,9125,6125,3913,1073,1
5522,10491,9112,5824,3953,1060,11576,8925,6158,4129,912,0
5523,9231,8931,5749,3850,958,10639,9181,6163,3912,829,0
5524,8764,9313,5890,4022,1025,8775,9170,5865,3869,1323,1
5525,9233,9031,5932,3962,1137,10951,8962,5858,4238,861,0
5526,10212,9109,5934,4041,933,11155,8741,6005,3946,1268,0
5527,10461,8801,6072,4036,1447,10993,8803,5790,4012,892,0
5528,9399,9228,5946,4042,742,10858,8907,5926,3876,1201,0
5529,8480,9047,5788,4179,1006,9624,8946,5963,3746,975,0
5530,10014,9157,6213,4073,1086,10082,9081,6004,3692,1380,1
5531,9105,9188,6143,4057,862,10542,9180,6071,4175,1310,0
5532,10385,9234,6172,4078,862,9686,9152,6029,3884,735,1
5533,11472,9026,6064,4110,925,9579,9076,6213,4261,1274,1
5534,9165,9226,5956,3911,560,9949,9097,5965,4107,1079,0
5535,10388,9279,6083,4252,679,10560,9127,5926,4250,498,0
5536,10948,8955,5966,4016,1031,10382,9258,5836,4177,974,1
5537,9134,8931,6191,4204,763,10317,8857,6004,3971,967,0
5538,9598,9229,6059,3999,832,9254,8777,5627,4024,1182,1
5539,10969,8640,5681,4107,837,11297,8791,5894,4315,458,0
5540,10004,8951,6063,4019,1072,9064,8756,6072,4164,935,1
5541,9442,9012,6129,3921,829,9266,9116,6203,3812,925,1
5542,9245,9116,5944,4153,1133,10967,8822,5972,3953,1141,0
5543,10456,8973,5921,3849,1152,11520,8929,6033,3775,646,0
5544,11799,9096,5931,4036,1173,9620,8940,6002,4197,1106,1
5545,9606,8994,5837,3904,1309,8710,8758,6027,4078,1061,1
5546,10227,9024,6039,3935,1074,9915,8695,6094,3752,1057,1
5547,8925,9092,6074,4004,913,11057,9143,6059,3799,1401,0
5548,10149,9252,6020,3868,868,9724,9286,6098,4126,982,1
5549,10965,9058,5902,4089,1442,11790,9144,5992,4011,565,0
5550,9398,9036,6034,3799,1025,11455,9273,5939,4138,1029,0
5551,10718,9092,5786,4309,1118,10219,9221,6061,3874,1258,1
5552,9849,9015,6304,4017,719,9858,8978,6084,3957,1510,1
5553,9101,9146,6193,3896,942,9773,8958,6051,4142,891,0
5554,10495,8597,6035,3977,1215,9977,9301,5987,3951,1143,1
5555,10122,8680,6229,3759,1164,9143,8816,5916,3848,1038,1
5556,10459,8855,5776,3992,1137,10831,9322,6045,3839,712,0
5557,9451,9021,5826,3997,751,10004,9144,6121,3773,1191,1
5558,10123,9571,5958,3814,1087,9098,9174,6011,3796,1252,1
5559,10452,9067,5955,4139,696,11287,8937,6105,4197,756,0
5560,9606,8798,5804,3821,1312,10730,8960,6087,4066,880,0
5561,9738,9008,6038,3977,742,11059,8954,5744,3908,1149,0
5562,9889,8998,5934,4096,1112,9350,8948,6132,4078,757,1
5563,11287,9051,5849,3879,1144,9829,9335,6092,4009,1198,1
5564,10268,8937,5747,3906,748,10504,9216,5943,4004,890,0
5565,11673,8976,5935,4265,1399,10621,8974,6144,4051,1362,1
5566,10262,8794,5878,3977,892,8472,9369,5939,4136,700,1
5567,7383,8753,6046,3822,1512,9173,8778,6127,3903,1041,0
5568,10022,9061,5811,3812,952,9153,9055,6080,4212,1031,1
5569,8244,8956,5975,4006,871,9916,8890,5849,3838,1125,0
5570,11355,9370,6096,4022,1001,8813,9013,6234,3664,885,1
5571,9913,9017,5940,3979,1019,9075,8913,5892,3836,620,1
5572,10960,9141,5978,3949,983,9270,8851,6068,4024,1002,1
5573,10373,9135,6100,4067,1002,9019,8858,6062,3870,1011,1
5574,10206,9060,6105,4200,1276,9918,9078,5891,4031,826,0
5575,10679,9232,6048,3875,995,10309,8982,5891,3941,745,1
5576,9876,8551,5989,3887,1084,9398,8817,6223,3782,976,1
5577,9534,8920,5838,4005,708,10671,8642,6107,4009,856,0
5578,7983,8993,6111,3814,1052,10632,9337,5891,3831,612,0
5579,11259,9119,5943,4192,1035,10834,8774,6039,3984,764,1
5580,9331,8731,6083,4210,1037,9461,8876,5969,3979,931,0
5581,9944,8983,6064,4178,650,9371,9213,5819,3911,835,1
5582,9105,8724,5901,4073,1059,10093,8927,6030,4172,1083,0
5583,9270,9353,5768,3775,937,9631,8972,6028,3896,1154,1
5584,9906,8954,6042,3929,728,9480,8607,5999,3975,730,1
5585,11263,9020,5754,3755,872,11721,8815,5954,4207,1266,0
5586,9406,8998,5943,3725,1019,9936,9016,6132,3760,1011,0
5587,10686,9175,5881,4138,722,9835,9026,6251,3898,1066,1
5588,10998,8760,5937,4225,1059,9200,9066,5982,4000,1236,1
5589,9551,9073,5908,3985,834,10785,9009,5888,3905,896,0
5590,10782,9002,5826,3766,1201,11539,8745,6079,3880,1189,0
5591,10207,8857,6280,3974,626,10564,8978,6015,3871,1171,0
5592,11588,9163,6111,3903,1231,9311,9118,6146,3989,1017,1
5593,9284,8718,6136,4101,784,9538,8863,5863,3977,938,0
5594,9211,8874,6081,4013,888,11259,8730,6020,3821,1332,0
5595,9383,9178,5993,4095,996,8903,8983,5945,3754,893,1
5596,8922,8706,5807,4212,1289,9228,8850,5910,4000,991,0
5597,9784,9226,5924,4043,1307,12071,8702,5970,3963,861,0
5598,11788,8834,6007,4265,905,9529,9030,5899,3855,611,1
5599,9079,9176,5776,3997,842,9568,9187,6135,3958,1292,1
5600,7386,9199,6022,4022,829,9866,8997,5989,4059,1286,0
5601,11537,8718,6042,3861,966,8957,8625,5924,4126,1114,1
5602,10545,9358,6028,3906,1184,9529,8626,6075,3776,932,1
5603,10980,9021,5881,4102,936,9754,9169,5976,4373,753,1
5604,10660,9037,5982,4144,876,9687,9029,5820,3771,978,1
5605,11023,9097,5845,4109,1084,8485,8726,6140,4163,869,1
5606,8504,8756,5992,4040,844,11546,8837,5901,4159,1295,0
5607,10333,8846,6075,3996,1070,11303,9095,5938,4161,742,0
5608,8284,8966,5789,4133,1100,10751,9006,5981,3960,1166,0
5609,11837,8918,5854,4132,787,10132,8972,5883,3970,805,1
5610,10644,8710,5897,3755,1137,10589,9103,5910,4215,926,0
5611,11505,8928,6166,4074,770,11129,8979,6170,3838,1069,1
5612,10844,8497,6141,4106,1112,9590,8832,6015,4107,1002,1
5613,9397,9228,6107,4029,943,9404,9484,5999,3967,771,0
5614,9055,8929,5946,3889,1055,9972,9231,5942,4112,1142,0
5615,10680,9093,6195,3848,1095,9166,9107,5771,3970,1046,1
5616,10617,8773,6075,4263,970,11024,9093,5966,4057,1113,0
5617,10487,9105,5994,3857,717,11318,8715,6010,3896,791,0
5618,9171,9127,5979,3897,933,9532,8869,5950,3993,1177,0
5619,8506,9095,6129,4548,464,9698,9038,5993,4257,1195,0
5620,11354,9004,5860,3961,1146,10528,8933,5877,3906,804,1
5621,9682,8876,5843,4054,1205,8744,9012,5835,4018,885,1
5622,11139,9079,6113,4189,947,8970,9235,6246,4051,1036,1
5623,10987,8662,6142,3828,1203,9816,8720,5935,3929,1072,1
5624,10336,9088,5891,4379,1118,10711,8864,6049,4309,1099,0
5625,10345,9108,6218,3693,999,9095,9339,5851,3734,910,1
5626,10224,8729,6107,3958,851,10817,9097,6060,4033,852,0
5627,8356,8989,5987,4163,1258,9435,8932,6202,3769,1189,0
5628,10119,8941,6091,3840,801,9888,8869,5817,3979,627,1
5629,10349,9087,6110,3878,1105,11418,9280,5889,3924,927,0
5630,9556,9140,6081,3991,842,9972,9010,5928,4092,862,0
5631,9033,8978,5869,4083,669,10142,9028,5953,3956,985,0
5632,9078,9114,6014,4057,990,11137,9014,5932,3979,1295,0
5633,9690,8956,5966,4090,1136,10448,8810,5831,4039,902,0
5634,9647,8993,5914,4118,930,9411,9000,5822,3764,1223,1
5635,9466,9014,5925,4100,1017,10519,9373,6193,3718,874,0
5636,10252,9166,5880,4015,804,11610,9304,5852,3935,844,0
5637,10703,8997,6132,4205,765,9739,8927,5706,3830,1301,1
5638,10054,8873,5973,4147,734,10418,9207,6167,4002,975,0
5639,9701,9124,5995,3870,1395,10355,9107,6024,3483,1155,0
5640,10800,8929,6036,3805,783,10257,8926,6204,3808,1077,1
5641,11282,9186,6017,4067,692,9734,9144,6120,3957,809,1
5642,9887,8823,5983,4053,945,11231,8777,6008,4010,1100,0
5643,10884,8964,6168,3840,1117,9519,8971,5961,4047,1080,1
5644,9737,8637,5970,4069,1061,10497,9061,5938,4166,1089,0
5645,10417,8855,6037,4017,757,7401,9161,6150,3616,677,1
5646,9323,8859,6074,4109,1216,9591,9118,6070,4165,1014,0
5647,9587,8766,5974,3839,878,10096,8540,6076,3887,934,1
5648,10573,9196,6117,4004,1173,9510,9009,6023,4084,700,1
5649,9347,8969,5986,4227,1122,9306,8899,6054,4005,891,1
5650,10974,9020,6024,4071,1247,10663,8876,6076,3883,593,0
5651,10541,8976,5813,4141,520,10995,8978,5857,3826,972,0
5652,9297,8793,6067,3868,1000,11902,9185,5853,4005,1101,0
5653,9671,8845,6375,4013,788,9247,9140,5815,4128,956,0
5654,8797,8840,5965,4128,718,10064,9193,5955,4012,1066,0
